datetime,production,arima_hourly,sarima,lr,lr + arima
2024-03-11 18:00:00,0.0,2.48917754752504e-13,-2.18324136067553e-08,0.692926741859489,0.490793813339158
2024-03-11 19:00:00,0.0,6.53594771241806e-05,-1.53339100755513e-08,0.350625304342705,0.212062264703249
2024-03-11 20:00:00,0.0,0.0,-1.07697115979033e-08,0.0,0.0
2024-03-11 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-11 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-11 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-12 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-12 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-12 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-12 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-12 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-12 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-12 06:00:00,0.94,0.348697369913781,0.331126480597007,1.18773323184562,1.0541086394952
2024-03-12 07:00:00,3.71,1.92033330503807,1.54296959779816,2.31206463601388,2.90789867895777
2024-03-12 08:00:00,7.07,4.7901431567394,4.42464492012761,5.40243268907249,6.39115971181599
2024-03-12 09:00:00,8.8,7.32090981729489,6.85516001363419,7.50067172027914,8.44494070709647
2024-03-12 10:00:00,9.71,7.1826753874107,6.18078708682613,7.50157220303383,7.24485831690997
2024-03-12 11:00:00,9.87,6.34928507749826,5.34207683837305,7.76576368544726,7.5766610917958
2024-03-12 12:00:00,9.85,5.82998520975774,5.18884543652031,7.92981561470203,8.35004917408937
2024-03-12 13:00:00,9.88,5.69796751685056,6.10458377444764,7.67844757530018,7.67844757530018
2024-03-12 14:00:00,9.64,5.52994831098705,5.65502370259866,7.03754194386273,6.39416479582277
2024-03-12 15:00:00,7.42,4.28047556588712,3.13154364082117,5.48015051766446,5.07594185420902
2024-03-12 16:00:00,3.64,1.96373704764812,1.87718555494547,4.22897563736455,3.89602026557402
2024-03-12 17:00:00,0.47,0.180936546004993,0.226031284499403,2.38292987780711,1.87512004695476
2024-03-12 18:00:00,0.0,2.1737126933116098e-13,1.97797215338633e-08,1.18413629499623,1.02601171916989
2024-03-12 19:00:00,0.0,6.52741514360129e-05,1.38869982037652e-08,0.809489823051543,0.720248154017862
2024-03-12 20:00:00,0.0,0.0,9.749819716178721e-09,0.0,0.0
2024-03-12 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-12 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-12 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-13 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-13 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-13 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-13 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-13 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-13 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-13 06:00:00,0.78,0.607720331462005,0.49491964655169,0.67028341564497,0.396028561814188
2024-03-13 07:00:00,3.25,2.5553975304897,2.27867116215625,1.94916141515378,2.55018483322326
2024-03-13 08:00:00,5.43,5.57402207031718,4.99838856728822,5.12851874014861,5.58759598709552
2024-03-13 09:00:00,6.7,7.29558613634244,7.29023989062672,7.44929331528516,7.57616397303129
2024-03-13 10:00:00,7.57,7.4935579832865,6.72632148135808,7.42553335096406,7.61901582375504
2024-03-13 11:00:00,6.66,7.4315841762893,6.24731000765233,7.47256210129201,7.31952658994847
2024-03-13 12:00:00,7.0,6.43543694188628,5.94043202742162,7.39356303005534,7.34906838236665
2024-03-13 13:00:00,5.43,6.51809562434631,6.76999674284923,6.8555077970622,6.8555077970622
